,Unnamed: 0,GlobalID,Detection Date,Notes,Lab Status,Lab Comments,Submission Date,Latitude,Longitude,lenth,note emotion,lab emotion,color,bee lenth,CNNpossibility,Season
1114,1114,{3F0940D9-C117-443F-81B0-4B057B638263},2020-06-04 00:00:00,I noticed this insect only because it was so large compared to other hornets I have seen.,0,This is a bumble bee. Gorgeous!,2020-06-05,47.137397,-122.907133,0.347826086956522,0.224016766756393,0.0808826665295419,1,0,0.5526751279830933,6
1121,1121,{3F55105F-8A68-4CA0-A24C-C1DD5645768B},2020-05-24 00:00:00, ,0,"It's hard to tell for sure, but that looks like a sawfly.",2020-05-25,47.859524,-122.127766,0.0,0.0,0.235150376184777,0,0,0.4886071681976318,5
1122,1122,{3F7ED175-EC0C-4507-BA28-CBB6692A9BB1},2020-08-24 00:00:00,"Never before seen on our property in Enumclaw, WA.  Apologies I could not get closer, but it is on the right edge of the teacup saucer, near a decorative button.  About 1.5"" long, mostly black body with distinctive black and yellow striped legs.",0,Thanks for the submission. That is a horntail sawfly from the Urocerus genus. They lay their eggs in trees.,2020-08-25,47.207305,-122.141734,0.964426877470356,0.879410199374494,0.464651389985787,1,1,0.4234369099140167,8
1125,1125,{3FA091CD-D8F4-402D-9FC3-096D7098857C},2020-07-27 00:00:00,On sidewalk outside McDonald’s.,0,Thanks for your submission. That's a ten lined June bug beetle.,2020-07-27,48.053067,-122.186399,0.118577075098814,0.0164676109255926,0.126483958274208,0,0,0.5722777247428894,7
1126,1126,{3FA61B71-A680-481A-BD86-FAC40230C77A},2020-07-11 00:00:00,Saw two by the river and one in our backyard.,0,Western cicada killer. Note the coloring difference. ,2020-07-13,47.074634,-120.034134,0.173913043478261,0.0781775714967065,0.144371173218639,0,0,0.639160692691803,7
1129,1129,{3FD18020-3908-462A-81C1-3804D9EABCED},2020-08-11 00:00:00,I live I. West Seattle adjacent to a green belt.   There were several hovering on and around flowering mint,0,Thanks for the submission. That is a Golden digger wasp. ,2020-08-11,47.554087,-122.396227,0.41897233201581,0.267359488483495,0.0039804597640578,0,0,0.4271667003631592,8
1133,1133,{4015D262-8828-48A9-9FE2-4D47F3C654FC},2020-09-14 00:00:00,"This looked just like the pictures and I tried to get as close as I could. I'm terrified of bees, it was about 2 inches long, big eyes and the same color as the pictured with a very prominent stinger",0,"Thanks for the submission. That is a Urocerus sp. wood wasp, also known as a horntail sawfly.",2020-09-14,47.048833,-122.859501,0.782608695652174,0.16596769656328,0.322193082281191,1,1,0.2000000029802322,9
1137,1137,{403C9258-0BC5-475B-A0C1-0E72BC219BB0},2020-05-24 00:00:00,"My friend took this picture today in Ferndale, WA",0,This looks like the other submision; coloring like a bald faced hornet.,2020-05-24,48.84756,-122.59351,0.189723320158103,0.119859609188181,0.0379119886335748,0,0,0.6772599816322327,5
1138,1138,{403CB517-994B-4F7D-8E25-BB2F5B4BCD43},2020-08-11 00:00:00,Pretty sure this isn’t an Asian hornet but I couldn’t get a good photo of its face and the back was black and orange. It was around the size of my thumb or so. I apologize if this is wasting time.,0,Thanks for the submission. That is the great golden digger wasp.,2020-10-06,47.611526,-122.29567,0.770750988142292,0.100349685131969,0.0570600995606296,1,0,0.6787870526313782,10
1139,1139,{4052F2B4-8EBE-4A07-B2EF-A96ED2984925},2020-08-03 00:00:00,"I'm a gardener, never seen this size before so I'm guessing it's the bad one.",0,Thanks for the submission. That is a Golden digger wasp. Thanks for the submission. That is a Golden digger wasp. ,2020-08-03,47.85091,-121.676427,0.300395256916996,0.261787144568918,0.0609512555516483,0,0,0.5087934136390686,8
1142,1142,{406931BA-0C81-412E-A370-96FDA6CDE7BE},2020-08-29 00:00:00, ,0,"Thanks for the submission. That is an Urocerus wood wasp, also known as a horntail sawfly.",2020-08-29,46.986494,-123.025588,0.0,0.0,0.309940372611903,0,0,0.714584469795227,8
1143,1143,{406F5DB8-1625-493D-8023-7D7F29584CCB},2020-10-03 00:00:00,"I just submitted a report from my cell phone, but may have forgotten to add my name and contact information.  The address is 929 Lawson Road, Camano Island.  The pin is located over the tree where the next is located.",0, ,2020-10-03,48.177303,-122.492717,0.853754940711462,0.691215932578561,0.0,0,0,0.575819705040699,10
1144,1144,{408BC7F1-8DC5-497C-8089-B123DB163528},2020-07-07 00:00:00,"Over 2 inches, black eyed, red is marking. Just arrived to campground at Millbay RV in Chelan, WA. Kept door on car open while unloading and found one inside the car.",0,That's a western cicada killer.,2020-07-07,47.880638,-120.131697,0.652173913043478,0.346688855940955,0.0123882727468715,1,1,0.6087179183959961,7
1147,1147,{40D7F430-215E-44F0-862A-E0F854CD3099},2020-08-04 00:00:00,What appears toBe a dead Murder Hornet on my sisters patio @ 18322 12th NE.,0,Thanks for the submission that is a female horntail sawfly.,2020-08-04,47.757315,-122.308689,0.292490118577075,0.177792704371694,0.001629474688976,0,0,0.536299467086792,8
1148,1148,{40FB74CA-9B16-42D0-9AFF-23922B7399ED},2020-08-26 00:00:00, ,0,"Thanks for the submission. That is a wood wasp, otherwise known as a horntail sawfly.",2020-08-26,47.6459,-117.253179,0.0,0.0,0.0848343529445119,0,0,0.4902713894844055,8
1149,1149,{41301231-94B6-4536-BD4A-71D40929E2BC},2020-06-23 00:00:00,This doesn’t appear to be one of the dangerous hornets but because of the size I thought I should let you know.  This is the biggest bee I’ve ever seen in my garden.  It wasn’t flying just crawling around in the dirt.,0,That's a bumble bee. Please don't kill them.,2020-06-23,48.759107,-122.473309,0.853754940711462,0.246475801576509,0.0270479964494123,0,1,0.37172931432724,6
1151,1151,{413F69EC-F7AB-4C6A-AF35-D0CEAD5F2D6E},2020-07-24 00:00:00,Was flying around swimming pool where other bees/wasps were present. Very loud wings,0,Thanks for the submission. That is a Cicada killer. Okay to let it go. ,2020-07-24,46.321028,-119.26782,0.328063241106719,0.157301548014652,0.342019651126096,0,0,0.575819705040699,7
1152,1152,{415EB687-B4FB-470F-AD49-8F06897A57F7},2020-07-31 00:00:00, ,0,Thanks for the submission. That is a Golden digger wasp. ,2020-07-31,47.289093,-122.524498,0.0,0.0,0.222489659730123,0,0,0.575819705040699,7
1153,1153,{4174F9BD-3F78-4A43-B997-08B76DA1F20B},2020-06-21 00:00:00,"It landed on my husbands arm, he quickly hit it and landed on an outdoor armchair. At that time my husband stepped on it. It is in 2 pieces. We have it saved.",0,You killed a bumble bee. Please don't kill them. ,2020-06-22,48.790046,-122.561069,0.620553359683794,0.524560116733346,0.0113212374409658,0,0,0.6270865201950073,6
1157,1157,{41BCCFF4-52A9-46F0-833B-539019471CB1},2020-08-25 00:00:00,Many other bee types among these distinctly large and orange bees. Only saw about 4 in neighborhood bush near community garden where I spotted others earlier in the month. There have also been fully black ones the same size that look like giant flying an,0,Thanks for the submission. That is the Great golden digger wasp.,2020-08-27,47.638992,-122.35261,1.0,0.74333558790121,0.102278748703308,1,1,0.575819705040699,8
1159,1159,{41CC07E8-13EC-4553-8A86-E8B7F0BC221B},2020-05-27 00:00:00,We’re on mercer Island and wanted to report,0,This is a native sawfly in the genus Cimbex.,2020-05-27,47.62984,-120.68945,0.16600790513834,0.0448594642508148,0.186569525242284,0,0,0.6639251708984375,5
1160,1160,{41CFAA65-4E3E-4273-96B6-3E73E9CBE018},2020-08-10 00:00:00,"I was walking my dogs in Shoreline, Washington and saw this. I couldn’t see the face of it and didn’t want to get too close. It was at least an inch 1/4 long.",0,Thanks for the submission. That was a Golden digger wasp. Please don't kill them. ,2020-08-10,47.76405,-122.3103,0.620553359683794,0.567681226703047,0.393656384969051,0,1,0.796696662902832,8
1165,1165,{41FA8185-6C6E-4932-9223-87C45AD3437A},2020-07-13 00:00:00,Key length is 5 cm,0,"That was a harmless, ten lined June bug beetle.",2020-07-13,47.690329,-122.274036,0.0671936758893281,0.0150535409374087,0.199738119843805,0,0,0.2807167470455169,7
1166,1166,{42086138-D288-48DD-905A-447D4BAB6C04},2020-07-30 00:00:00,"We found this large wasp-like insect on the inside of our kitchen window.  The body is about an inch long, not including the unusually long stinger or the antennae.  I'm guessing it might be a wasp queen?  But I wanted to make sure it wasn't the hornet y",0,Thanks for submitting. That's a female horntail sawfly.,2020-07-30,47.766247,-122.222878,1.0,0.42578367001342,0.126765043541613,0,1,0.6633397340774536,7
1172,1172,{424C6ADD-11C1-4B58-BC5D-BF062AA2159F},2020-07-15 00:00:00,I saw a large wasp with a dammage wing.,0,Cicada killer. ,2020-07-15,47.194989,-119.302895,0.150197628458498,0.0050926903847455,0.0003094946022381,0,0,0.7123984098434448,7
1175,1175,{425E9D56-3CB9-4765-B542-64791E6C4A4D},2020-06-19 00:00:00,"I was outside on my porch and it landed on me. I swatted it with the Zap it racket. Then, put it under a cup. It’s still alive.",0,That is a harmless elm sawfly. Please don't kill them. ,2020-06-19,47.594215,-122.046071,0.49802371541502,0.218416301944173,0.185883771662572,0,0,0.641780436038971,6
1177,1177,{42701FD2-8061-4DC3-B493-3F4CAD7D143A},2020-10-02 00:00:00, ,0,"Thank you for the submission. This one is a bald-faced hornet, which is a native yellowjacket (despite the name).",2020-10-02,48.919172,-122.638017,0.0,0.0,0.193327611163813,0,0,0.4911214113235473,10
1178,1178,{42870298-EB87-4A73-A154-0D2512ACD3BF},2020-10-08 00:00:00, ,0,Thanks for the submission. That's a bumble bee.,2020-10-08,47.18975,-122.87225,0.0,0.0,0.207762014478539,0,0,0.5316480994224548,10
1180,1180,{42959F88-8FB7-406C-A31A-2E3949DE626E},2020-08-27 00:00:00,I have no idea what this is but we found it on our walk this morning. I think it may have been run over and I don’t necessarily think it’s a murder hornet however it is unusual so I thought I would send it.,0,"Thanks for the submission. It looks like a longhorn beetle of some sort. Note the wing coverings, or elytra.",2020-08-27,46.946304,-122.360484,0.810276679841897,0.76533138231993,0.113455903240678,0,0,0.6117949485778809,8
1182,1182,{42B002C4-BD5D-4C7E-A86A-33649BA31DC6},2020-08-04 00:00:00,"Spotted on broad st, just east of Elliott Ave. very large, at least 1-2” long. Possibly a golden digger wasp but didn’t want to take any chances",0,"Thanks for the submission. That is a busy, Golden digger wasp! ",2020-08-04,47.615512,-122.353441,0.565217391304348,0.523723335387846,0.176333214685204,0,1,0.575819705040699,8
1183,1183,{42C05D6A-A15F-44C4-8796-4EC1872E3D6C},2020-06-12 00:00:00,"Husband killed it,  was attacking a bee and had yellow markings very large.  Found multiple dead bees on the ground",0,That is a bumble bee. They do tussle with honey bees. Please don't kill them!,2020-06-12,47.185559,-121.959895,0.450592885375494,0.151029117661548,0.368722643465625,1,0,0.5916668772697449,6
1185,1185,{42C38203-A3F8-4D1A-813E-46D5587CBFE7},2020-09-02 00:00:00,"Found this on our deck, thought it looked like the workers we saw on TV last week. We put a jar over it.",0,Thanks for the submission. That is a Robber fly! Note the large eyes.,2020-09-02,48.249379,-122.529694,0.407114624505929,0.0795842284479692,0.22619540287976,0,0,0.4278774857521057,9
1186,1186,{42C3C806-C03E-46D9-8929-843CB54300F0},2020-09-02 00:00:00,Huge hornet with a long stinger,0,Thanks for the submission. That is a female Urocerus wood wasp. She'll lay her eggs in the tree with that long ovipositor.,2020-09-02,48.398477,-122.66015,0.118577075098814,0.040606119267043,0.09287674271761,0,1,0.4950976371765136,9
1189,1189,{42D95E9E-AFAF-4269-B772-A7132283D2BE},2020-07-26 00:00:00,Playing at beach with my family and the two GIANT things showed up. Pics are little blurry.,0,Thanks for the submission. That's a Cicada killer. ,2020-07-27,47.810005,-119.972608,0.355731225296443,0.252531277804797,0.222058875700229,0,0,0.6044244170188904,7
1192,1192,{43383C24-1ED1-4BCD-AE6E-34565E0E9BD6},2020-07-08 00:00:00,This bug flew into our fire so it is rather charred. I have several photos and still have the bug body so I can take more photos or videos.,0,That looks like it was a beetle.,2020-07-08,47.63898,-122.39303,0.545454545454545,0.108151283497664,0.0848242759899569,1,0,0.2068042010068893,7
1193,1193,{43481D0E-63CC-4E98-88A1-2176F4E893A6},2020-04-11 00:00:00,"My initial thought was, ""this looks like a huge bumblebee. It was sluggish, appx. 1.25"" long, and I moved it from patio to lawn.  I don't believe it's the Asian hornet, but would like to know if you can identify it. Is it dangerous?",0,"It is a huge bumble bee! This is a native Bombus vosnesenskii. The queens are active this time of year searching for sites to start their colony. Not dangerous, unless you are one of the very rare people that is truly allergic to bumble bees stings. Also",2020-04-12,47.859496,-122.26428,0.91304347826087,0.456526602834587,0.671340659102114,0,1,0.587242841720581,4
1194,1194,{43506835-18B8-46B2-A2CB-586AF9C8ECE6},2018-05-26 00:00:00,it was about two inches long and flew really slow. The neighbor seen one later that year also who lives about a mile and half away. Only one I've ever seen and I took pictures because it was so huge.,0,This is a native sawfly,2020-05-03,48.152056,-117.260089,0.782608695652174,0.398646265051311,0.0241117445166494,0,1,0.5004572868347168,5
1199,1199,{43EC8376-2C95-4CF9-9FA8-39BD697A6497},2020-08-02 00:00:00,"Going in my wood pile, husband killed didn't see any more",0,Thanks for the submission. That is a female horntail sawfly. They like wood.,2020-08-02,47.47532,-122.20487,0.221343873517787,0.124090917738399,0.0031429498043954,0,0,0.8601518869400024,8
1202,1202,{43FF55CB-899C-4201-BDF7-5379E5D21E7D},2020-07-13 00:00:00,"Found in parking lot of Trader Joe’s in Burien, WA",0,Ten lined June bug beetle.,2020-07-13,47.46006,-122.33181,0.193675889328063,0.102578196958338,0.122347553551585,0,0,0.5652031898498535,7
1207,1207,{4467FFF9-D651-410D-A21E-3E1C05B3D43B},2020-08-15 00:00:00,Meets the 2 inch length but didn’t have the distinct orange head... I have more live pictures if requested,0,Thanks for the submission. That is a Golden digger wasp. Great in your garden! ,2020-08-15,47.865989,-121.811979,0.41501976284585,0.345626908672625,0.108469482981155,0,1,0.5006554126739502,8
1208,1208,{44911F51-A718-4D56-B9BA-883022A36656},2020-04-18 00:00:00,Much bigger than a Yellowjacket we s aw at the same time. Around 2 inches long,0,This is a yellowjacket.,2020-04-18,48.419991,-122.327865,0.304347826086956,0.304357327749091,0.0795189167153789,0,1,0.6251252889633179,4
1210,1210,{449A06FD-477E-47B6-82A9-4CDD4887F2D2},2020-06-26 00:00:00,Not sure if this is what you are looking for as I stepped on it coming out of the house this am.,0,That's a ten lined June bug beetle.,2020-06-26,47.504575,-122.377286,0.375494071146245,0.355179902153736,0.0856938714636994,0,0,0.6615477204322815,6
1212,1212,{44C7CC8B-6AC2-47E9-9BE1-A1B32242EBE8},2020-08-12 00:00:00,"I realize this isn’t an Asian Giant Hornet, but found this thing in the Ridgefield area...would like to know what it is.",0,"Thanks for the submission. That looks like a wasp from the Gasteruptiidae family, Carrot wasp. Cool find!",2020-08-12,45.729745,-122.602444,0.470355731225296,0.374033916077424,0.190906079831287,0,0,0.7142544984817505,8
1216,1216,{44FF1604-C97A-48E0-BC13-BBF750D9919B},2020-07-24 00:00:00,there were at least 6 swarming around the flowers,0,Thanks for the submission. That's a Golden digger wasp. ,2020-07-24,47.444511,-122.329035,0.189723320158103,0.0462914383101481,0.0865356402332386,0,0,0.5784158110618591,7
1217,1217,{45394746-5707-4D22-80AC-29B5A43A3076},2020-06-15 00:00:00,"Location is Valleford, WA, on the corner of Spangle Creek Rd and Valley Chapel Rd. I saw this within the last month or two, maybe the photo indicates exact date. It was longer than it appears in this photo. It was not a bumble bee as this image makes it",0,Thanks for the submission. That looks like a chubby yellow jacket. Your county is currently Negative for Asian giant hornet.,2020-07-22,47.547757,-117.216261,0.996047430830039,0.745521892744739,0.0641465647741858,0,1,0.6452454924583435,7
1218,1218,{453AF933-A038-4A2F-AA34-F6E111431F1F},2020-07-23 00:00:00, ,0,Cicada killer. ,2020-07-23,47.164724,-119.239163,0.0,0.0,0.0042068063049668,0,0,0.6025817394256592,7
1219,1219,{453BBDB8-96B2-49CF-886B-66A41476ADCA},2020-09-10 00:00:00,"I couldn’t get a great look at face, but here are some pics",0,Thanks for the submission. That is a great golden digger wasp.,2020-09-10,47.33277,-122.50721,0.229249011857707,0.178373651780944,0.0872758389376474,0,0,0.4568065404891968,9
1222,1222,{456215E9-2169-4902-A0C7-29F711C70906},2020-07-25 00:00:00,4 Asian hornets in the flowers of Percival Landing Park,0,Thanks for the submission. Those are Golden digger wasps. ,2020-07-25,47.04652,-122.90329,0.213438735177866,0.0028431234066614,0.155799005200537,0,0,0.4419289827346802,7
